workforce_snapshot_key,snapshot_date,employee_id,dept_code,job_code,band,manager_employee_id,employment_status,hire_date,tenure_months,months_since_last_move,last_move_date,seniority_risk_window_flag,seniority_risk_window_label,warning_letter_count_12m,is_excluded_from_risk_list,exclusion_reason,flight_risk_score,flight_risk_band
24550,2025-05-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,49,25,2023-04-01,False,,0,False,,7.48,Low
24551,2025-06-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,50,26,2023-04-01,False,,0,False,,8.43,Low
24552,2025-07-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,51,27,2023-04-01,False,,0,False,,8.45,Low
24553,2025-08-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,52,28,2023-04-01,False,,0,False,,9.15,Low
24554,2025-09-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,53,29,2023-04-01,False,,0,False,,9.84,Low
24555,2025-10-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,54,30,2023-04-01,False,,0,False,,12.91,Low
24556,2025-11-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,55,31,2023-04-01,False,,0,False,,11.23,Low
24557,2025-12-01,E000549,01QT000012,FA031S,Band 4,,Active,2021-04-01,56,32,2023-04-01,False,,0,False,,11.93,Low
24558,2021-04-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,0,0,2021-04-01,False,,0,False,,17.95,Low
24559,2021-05-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,1,1,2021-04-01,False,,0,False,,21.58,Low
24560,2021-06-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,2,2,2021-04-01,False,,0,False,,18.95,Low
24561,2021-07-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,3,3,2021-04-01,False,,0,False,,14.54,Low
24562,2021-08-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,4,4,2021-04-01,False,,0,False,,12.66,Low
24563,2021-09-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,5,5,2021-04-01,False,,0,False,,20.41,Low
24564,2021-10-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,6,6,2021-04-01,False,,0,False,,19.37,Low
24565,2021-11-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,7,7,2021-04-01,False,,0,False,,14.45,Low
24566,2021-12-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,8,8,2021-04-01,False,,0,False,,17.5,Low
24567,2022-01-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,9,9,2021-04-01,False,,0,False,,18.81,Low
24568,2022-02-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,10,10,2021-04-01,False,,0,False,,18.64,Low
24569,2022-03-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,11,11,2021-04-01,True,12M_ANNIVERSARY,0,False,,24.43,Low
24570,2022-04-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,12,12,2021-04-01,True,12M_ANNIVERSARY,0,False,,21.0,Low
24571,2022-05-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,13,13,2021-04-01,True,12M_ANNIVERSARY,0,False,,24.13,Low
24572,2022-06-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,14,14,2021-04-01,False,,0,False,,15.63,Low
24573,2022-07-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,15,15,2021-04-01,False,,0,False,,15.0,Low
24574,2022-08-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,16,16,2021-04-01,False,,0,False,,14.75,Low
24575,2022-09-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,17,17,2021-04-01,True,18M_ANNIVERSARY,0,False,,22.79,Low
24576,2022-10-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,18,18,2021-04-01,True,18M_ANNIVERSARY,0,False,,21.42,Low
24577,2022-11-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,19,19,2021-04-01,True,18M_ANNIVERSARY,0,False,,19.33,Low
24578,2022-12-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,20,20,2021-04-01,False,,0,False,,15.33,Low
24579,2023-01-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,21,21,2021-04-01,False,,0,False,,19.49,Low
24580,2023-02-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,22,22,2021-04-01,False,,0,False,,20.07,Low
24581,2023-03-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,23,23,2021-04-01,False,,0,False,,16.95,Low
24582,2023-04-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,24,24,2021-04-01,False,,0,False,,14.35,Low
24583,2023-05-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,25,25,2021-04-01,False,,0,False,,14.21,Low
24584,2023-06-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,26,26,2021-04-01,False,,0,False,,17.82,Low
24585,2023-07-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,27,27,2021-04-01,False,,0,False,,17.89,Low
24586,2023-08-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,28,28,2021-04-01,False,,0,False,,14.87,Low
24587,2023-09-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,29,29,2021-04-01,False,,0,False,,18.03,Low
24588,2023-10-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,30,30,2021-04-01,False,,0,False,,18.6,Low
24589,2023-11-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,31,31,2021-04-01,False,,0,False,,20.46,Low
24590,2023-12-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,32,32,2021-04-01,False,,0,False,,24.94,Low
24591,2024-01-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,33,33,2021-04-01,False,,0,False,,24.52,Low
24592,2024-02-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,34,34,2021-04-01,False,,0,False,,23.3,Low
24593,2024-03-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,35,35,2021-04-01,False,,0,False,,23.78,Low
24594,2024-04-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,36,36,2021-04-01,False,,0,False,,23.78,Low
24595,2024-05-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,37,37,2021-04-01,False,,0,False,,28.52,Low
24596,2024-06-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,38,38,2021-04-01,False,,0,False,,27.79,Low
24597,2024-07-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,39,39,2021-04-01,False,,0,False,,29.53,Low
24598,2024-08-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,40,40,2021-04-01,False,,0,False,,26.64,Low
24599,2024-09-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,41,41,2021-04-01,False,,0,False,,27.96,Low
24600,2024-10-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,42,42,2021-04-01,False,,0,False,,28.95,Low
24601,2024-11-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,43,43,2021-04-01,False,,0,False,,29.68,Low
24602,2024-12-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,44,44,2021-04-01,False,,0,False,,31.67,Low
24603,2025-01-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,45,45,2021-04-01,False,,0,False,,29.67,Low
24604,2025-02-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,46,46,2021-04-01,False,,0,False,,31.73,Low
24605,2025-03-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,47,47,2021-04-01,False,,0,False,,37.1,Medium
24606,2025-04-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,48,48,2021-04-01,False,,0,False,,34.18,Medium
24607,2025-05-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,49,49,2021-04-01,False,,0,False,,36.0,Medium
24608,2025-06-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,50,50,2021-04-01,False,,0,False,,35.53,Medium
24609,2025-07-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,51,51,2021-04-01,False,,0,False,,37.93,Medium
24610,2025-08-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,52,52,2021-04-01,False,,0,False,,37.21,Medium
24611,2025-09-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,53,53,2021-04-01,False,,0,False,,38.07,Medium
24612,2025-10-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,54,54,2021-04-01,False,,0,False,,38.85,Medium
24613,2025-11-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,55,55,2021-04-01,False,,0,False,,37.25,Medium
24614,2025-12-01,E000550,01QT000008,FA010C,Band 2,,Active,2021-04-01,56,56,2021-04-01,False,,0,False,,42.74,Medium
24615,2021-04-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,0,0,2021-04-01,False,,0,False,,7.9,Low
24616,2021-05-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,1,1,2021-04-01,False,,0,False,,12.48,Low
24617,2021-06-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,2,2,2021-04-01,False,,0,False,,9.82,Low
24618,2021-07-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,3,3,2021-04-01,False,,0,False,,14.98,Low
24619,2021-08-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,4,4,2021-04-01,False,,0,False,,12.03,Low
24620,2021-09-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,5,5,2021-04-01,False,,0,False,,11.61,Low
24621,2021-10-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,6,6,2021-04-01,False,,0,False,,10.36,Low
24622,2021-11-01,E000551,01CN000017,MJ026M,Band 6,E001668,Active,2021-04-01,7,7,2021-04-01,False,,0,False,,12.36,Low
24623,2021-12-01,E000551,01CN000017,MJ026M,Band 6,E001668,Terminated,2021-04-01,8,8,2021-04-01,False,,0,False,,11.94,Low
24624,2021-04-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,0,0,2021-04-01,False,,0,False,,4.21,Low
24625,2021-05-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,1,1,2021-04-01,False,,0,False,,6.5,Low
24626,2021-06-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,2,2,2021-04-01,False,,0,False,,3.0,Low
24627,2021-07-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,3,3,2021-04-01,False,,0,False,,3.42,Low
24628,2021-08-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,4,4,2021-04-01,False,,0,False,,4.46,Low
24629,2021-09-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,5,5,2021-04-01,False,,0,False,,3.0,Low
24630,2021-10-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,6,6,2021-04-01,False,,0,False,,4.58,Low
24631,2021-11-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,7,7,2021-04-01,False,,0,False,,3.0,Low
24632,2021-12-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,8,8,2021-04-01,False,,0,False,,6.92,Low
24633,2022-01-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,9,9,2021-04-01,False,,0,False,,3.0,Low
24634,2022-02-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,10,10,2021-04-01,False,,0,False,,4.33,Low
24635,2022-03-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,11,11,2021-04-01,True,12M_ANNIVERSARY,0,False,,10.0,Low
24636,2022-04-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,12,12,2021-04-01,True,12M_ANNIVERSARY,0,False,,10.0,Low
24637,2022-05-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,13,13,2021-04-01,True,12M_ANNIVERSARY,0,False,,10.0,Low
24638,2022-06-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,14,14,2021-04-01,False,,0,False,,3.25,Low
24639,2022-07-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,15,15,2021-04-01,False,,0,False,,3.0,Low
24640,2022-08-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,16,16,2021-04-01,False,,0,False,,3.0,Low
24641,2022-09-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,17,17,2021-04-01,True,18M_ANNIVERSARY,0,False,,10.58,Low
24642,2022-10-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,18,18,2021-04-01,True,18M_ANNIVERSARY,0,False,,10.25,Low
24643,2022-11-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,19,19,2021-04-01,True,18M_ANNIVERSARY,0,False,,10.0,Low
24644,2022-12-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,20,20,2021-04-01,False,,0,False,,3.0,Low
24645,2023-01-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,21,21,2021-04-01,False,,0,False,,3.18,Low
24646,2023-02-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,22,0,2023-02-01,False,,0,False,,3.18,Low
24647,2023-03-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,23,1,2023-02-01,False,,0,False,,3.18,Low
24648,2023-04-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,24,2,2023-02-01,False,,0,False,,3.0,Low
24649,2023-05-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,25,3,2023-02-01,False,,0,False,,3.0,Low
24650,2023-06-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,26,4,2023-02-01,False,,0,False,,3.0,Low
24651,2023-07-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,27,5,2023-02-01,False,,0,False,,3.0,Low
24652,2023-08-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,28,6,2023-02-01,False,,0,False,,3.0,Low
24653,2023-09-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,29,7,2023-02-01,False,,0,False,,3.0,Low
24654,2023-10-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,30,8,2023-02-01,False,,0,False,,3.0,Low
24655,2023-11-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,31,9,2023-02-01,False,,0,False,,4.46,Low
24656,2023-12-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,32,10,2023-02-01,False,,0,False,,3.0,Low
24657,2024-01-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,33,11,2023-02-01,False,,0,False,,4.05,Low
24658,2024-02-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,34,12,2023-02-01,False,,0,False,,4.05,Low
24659,2024-03-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,35,13,2023-02-01,False,,0,False,,4.05,Low
24660,2024-04-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,36,14,2023-02-01,False,,0,False,,3.0,Low
24661,2024-05-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,37,15,2023-02-01,False,,0,False,,3.0,Low
24662,2024-06-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,38,16,2023-02-01,False,,0,False,,3.0,Low
24663,2024-07-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,39,17,2023-02-01,False,,0,False,,3.0,Low
24664,2024-08-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,40,18,2023-02-01,False,,0,False,,3.0,Low
24665,2024-09-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,41,19,2023-02-01,False,,0,False,,3.0,Low
24666,2024-10-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,42,20,2023-02-01,False,,0,False,,3.0,Low
24667,2024-11-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,43,21,2023-02-01,False,,0,False,,3.0,Low
24668,2024-12-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,44,22,2023-02-01,False,,0,False,,3.0,Low
24669,2025-01-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,45,23,2023-02-01,False,,0,False,,4.82,Low
24670,2025-02-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,46,24,2023-02-01,False,,0,False,,4.82,Low
24671,2025-03-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,47,25,2023-02-01,False,,0,False,,5.51,Low
24672,2025-04-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,48,26,2023-02-01,False,,0,False,,4.39,Low
24673,2025-05-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,49,27,2023-02-01,False,,0,False,,5.08,Low
24674,2025-06-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,50,28,2023-02-01,False,,0,False,,5.78,Low
24675,2025-07-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,51,29,2023-02-01,False,,0,False,,6.47,Low
24676,2025-08-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,52,30,2023-02-01,False,,0,False,,7.17,Low
24677,2025-09-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,53,31,2023-02-01,False,,0,False,,7.86,Low
24678,2025-10-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,54,32,2023-02-01,False,,0,False,,8.56,Low
24679,2025-11-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,55,33,2023-02-01,False,,0,False,,9.25,Low
24680,2025-12-01,E000552,01CN000034,MJ029S,Band 4,E000307,Active,2021-04-01,56,34,2023-02-01,False,,0,False,,9.94,Low
24681,2021-04-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,0,0,2021-04-01,False,,0,False,,6.62,Low
24682,2021-05-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,1,1,2021-04-01,False,,0,False,,5.29,Low
24683,2021-06-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,2,2,2021-04-01,False,,0,False,,6.0,Low
24684,2021-07-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,3,3,2021-04-01,False,,0,False,,10.58,Low
24685,2021-08-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,4,4,2021-04-01,False,,0,False,,12.33,Low
24686,2021-09-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,5,5,2021-04-01,False,,0,False,,9.17,Low
24687,2021-10-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,6,6,2021-04-01,False,,0,False,,7.96,Low
24688,2021-11-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,7,7,2021-04-01,False,,0,False,,7.58,Low
24689,2021-12-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,8,8,2021-04-01,False,,0,False,,6.87,Low
24690,2022-01-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,9,9,2021-04-01,False,,0,False,,6.58,Low
24691,2022-02-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,10,10,2021-04-01,False,,0,False,,5.62,Low
24692,2022-03-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,11,11,2021-04-01,True,12M_ANNIVERSARY,0,False,,12.83,Low
24693,2022-04-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,12,12,2021-04-01,True,12M_ANNIVERSARY,0,False,,15.46,Low
24694,2022-05-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,13,13,2021-04-01,True,12M_ANNIVERSARY,0,False,,17.33,Low
24695,2022-06-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,14,14,2021-04-01,False,,0,False,,10.75,Low
24696,2022-07-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,15,15,2021-04-01,False,,0,False,,9.79,Low
24697,2022-08-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,16,16,2021-04-01,False,,0,False,,3.0,Low
24698,2022-09-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,17,17,2021-04-01,True,18M_ANNIVERSARY,0,False,,11.33,Low
24699,2022-10-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,18,18,2021-04-01,True,18M_ANNIVERSARY,0,False,,16.75,Low
24700,2022-11-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,19,19,2021-04-01,True,18M_ANNIVERSARY,0,False,,11.71,Low
24701,2022-12-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,20,20,2021-04-01,False,,0,False,,10.12,Low
24702,2023-01-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,21,21,2021-04-01,False,,0,False,,7.42,Low
24703,2023-02-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,22,22,2021-04-01,False,,0,False,,8.29,Low
24704,2023-03-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,23,23,2021-04-01,False,,0,False,,8.38,Low
24705,2023-04-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,24,24,2021-04-01,False,,0,False,,5.79,Low
24706,2023-05-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,25,25,2021-04-01,False,,0,False,,9.03,Low
24707,2023-06-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,26,26,2021-04-01,False,,0,False,,10.26,Low
24708,2023-07-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,27,27,2021-04-01,False,,0,False,,6.46,Low
24709,2023-08-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,28,28,2021-04-01,False,,0,False,,9.53,Low
24710,2023-09-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,29,29,2021-04-01,False,,0,False,,10.97,Low
24711,2023-10-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,30,30,2021-04-01,False,,0,False,,8.0,Low
24712,2023-11-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,31,31,2021-04-01,False,,0,False,,10.24,Low
24713,2023-12-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,32,32,2021-04-01,False,,0,False,,10.81,Low
24714,2024-01-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,33,33,2021-04-01,False,,0,False,,12.74,Low
24715,2024-02-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,34,34,2021-04-01,False,,0,False,,11.39,Low
24716,2024-03-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,35,35,2021-04-01,False,,0,False,,11.33,Low
24717,2024-04-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,36,36,2021-04-01,False,,0,False,,15.83,Low
24718,2024-05-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,37,37,2021-04-01,False,,0,False,,14.11,Low
24719,2024-06-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,38,38,2021-04-01,False,,0,False,,12.72,Low
24720,2024-07-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,39,39,2021-04-01,False,,0,False,,13.42,Low
24721,2024-08-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,40,40,2021-04-01,False,,0,False,,20.15,Low
24722,2024-09-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,41,41,2021-04-01,False,,0,False,,15.31,Low
24723,2024-10-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,42,42,2021-04-01,False,,0,False,,19.46,Low
24724,2024-11-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,43,43,2021-04-01,False,,0,False,,18.15,Low
24725,2024-12-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,44,44,2021-04-01,False,,0,False,,16.89,Low
24726,2025-01-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,45,45,2021-04-01,False,,0,False,,17.85,Low
24727,2025-02-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,46,46,2021-04-01,False,,0,False,,21.25,Low
24728,2025-03-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,47,47,2021-04-01,False,,0,False,,21.65,Low
24729,2025-04-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,48,48,2021-04-01,False,,0,False,,23.12,Low
24730,2025-05-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,49,49,2021-04-01,False,,0,False,,23.53,Low
24731,2025-06-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,50,50,2021-04-01,False,,0,False,,22.39,Low
24732,2025-07-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,51,51,2021-04-01,False,,0,False,,29.79,Low
24733,2025-08-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,52,52,2021-04-01,False,,0,False,,23.28,Low
24734,2025-09-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,53,53,2021-04-01,False,,0,False,,27.43,Low
24735,2025-10-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,54,54,2021-04-01,False,,0,False,,31.29,Low
24736,2025-11-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,55,55,2021-04-01,False,,0,False,,26.57,Low
24737,2025-12-01,E000553,01CN000083,BA013M,Band 6,E000970,Active,2021-04-01,56,56,2021-04-01,False,,0,False,,33.26,Medium
24738,2021-04-01,E000554,01CN000085,MJ011S,Band 4,E000195,Active,2021-04-01,0,0,2021-04-01,False,,0,False,,8.92,Low
