salary_snapshot_key,employee_id,snapshot_date,dept_code,band,base_salary,currency_code,market_p50,salary_gap_to_p50_pct,compa_ratio,is_pay_frozen,pay_freeze_months
31210,E000723,2025-04-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31211,E000723,2025-05-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31212,E000723,2025-06-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31213,E000723,2025-07-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31214,E000723,2025-08-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31215,E000723,2025-09-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31216,E000723,2025-10-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31217,E000723,2025-11-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31218,E000723,2025-12-01,01CN000040,Band 4,27180636,VND,31459000,-0.136,0.864,False,0
31219,E000724,2022-02-01,01QT000024,Band 4,19762778,VND,25680000,-0.2304,0.7696,False,0
31220,E000724,2022-03-01,01QT000024,Band 4,19762778,VND,25680000,-0.2304,0.7696,False,0
31221,E000724,2022-04-01,01QT000024,Band 4,19762778,VND,25680000,-0.2304,0.7696,False,0
31222,E000724,2022-05-01,01QT000024,Band 4,19762778,VND,25680000,-0.2304,0.7696,False,0
31223,E000724,2022-06-01,01QT000024,Band 4,19762778,VND,25680000,-0.2304,0.7696,False,0
31224,E000725,2022-02-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31225,E000725,2022-03-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31226,E000725,2022-04-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31227,E000725,2022-05-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31228,E000725,2022-06-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31229,E000725,2022-07-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31230,E000725,2022-08-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31231,E000725,2022-09-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31232,E000725,2022-10-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31233,E000725,2022-11-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31234,E000725,2022-12-01,01CN000067,Band 2,16054849,VND,16050000,0.0003,1.0003,False,0
31235,E000725,2023-01-01,01CN000067,Band 2,16054849,VND,17174000,-0.0652,0.9348,False,0
31236,E000725,2023-02-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31237,E000725,2023-03-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31238,E000725,2023-04-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31239,E000725,2023-05-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31240,E000725,2023-06-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31241,E000725,2023-07-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31242,E000725,2023-08-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31243,E000725,2023-09-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31244,E000725,2023-10-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31245,E000725,2023-11-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31246,E000725,2023-12-01,01CN000067,Band 2,17045482,VND,17174000,-0.0075,0.9925,False,0
31247,E000725,2024-01-01,01CN000067,Band 2,17045482,VND,18376000,-0.0724,0.9276,False,0
31248,E000725,2024-02-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31249,E000725,2024-03-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31250,E000725,2024-04-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31251,E000725,2024-05-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31252,E000725,2024-06-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31253,E000725,2024-07-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31254,E000725,2024-08-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31255,E000725,2024-09-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31256,E000725,2024-10-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31257,E000725,2024-11-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31258,E000725,2024-12-01,01CN000067,Band 2,17675560,VND,18376000,-0.0381,0.9619,False,0
31259,E000725,2025-01-01,01CN000067,Band 2,17675560,VND,19662000,-0.101,0.899,False,0
31260,E000725,2025-02-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31261,E000725,2025-03-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31262,E000725,2025-04-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31263,E000725,2025-05-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31264,E000725,2025-06-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31265,E000725,2025-07-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31266,E000725,2025-08-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31267,E000725,2025-09-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31268,E000725,2025-10-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31269,E000725,2025-11-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31270,E000725,2025-12-01,01CN000067,Band 2,18752091,VND,19662000,-0.0463,0.9537,False,0
31271,E000726,2022-02-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31272,E000726,2022-03-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31273,E000726,2022-04-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31274,E000726,2022-05-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31275,E000726,2022-06-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31276,E000726,2022-07-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31277,E000726,2022-08-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31278,E000726,2022-09-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31279,E000726,2022-10-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31280,E000726,2022-11-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31281,E000726,2022-12-01,01QT000003,Band 4,25765694,VND,25680000,0.0033,1.0033,False,0
31282,E000726,2023-01-01,01QT000003,Band 4,25765694,VND,27478000,-0.0623,0.9377,False,0
31283,E000726,2023-02-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31284,E000726,2023-03-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31285,E000726,2023-04-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31286,E000726,2023-05-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31287,E000726,2023-06-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31288,E000726,2023-07-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31289,E000726,2023-08-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31290,E000726,2023-09-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31291,E000726,2023-10-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31292,E000726,2023-11-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31293,E000726,2023-12-01,01QT000003,Band 4,26953550,VND,27478000,-0.0191,0.9809,False,0
31294,E000726,2024-01-01,01QT000003,Band 4,26953550,VND,29401000,-0.0832,0.9168,False,0
31295,E000726,2024-02-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31296,E000726,2024-03-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31297,E000726,2024-04-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31298,E000726,2024-05-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31299,E000726,2024-06-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31300,E000726,2024-07-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31301,E000726,2024-08-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31302,E000726,2024-09-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31303,E000726,2024-10-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31304,E000726,2024-11-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31305,E000726,2024-12-01,01QT000003,Band 4,28019025,VND,29401000,-0.047,0.953,False,0
31306,E000726,2025-01-01,01QT000003,Band 4,28019025,VND,31459000,-0.1093,0.8907,False,0
31307,E000726,2025-02-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31308,E000726,2025-03-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31309,E000726,2025-04-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31310,E000726,2025-05-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31311,E000726,2025-06-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31312,E000726,2025-07-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31313,E000726,2025-08-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31314,E000726,2025-09-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31315,E000726,2025-10-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31316,E000726,2025-11-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31317,E000726,2025-12-01,01QT000003,Band 4,29589772,VND,31459000,-0.0594,0.9406,False,0
31318,E000727,2022-02-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31319,E000727,2022-03-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31320,E000727,2022-04-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31321,E000727,2022-05-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31322,E000727,2022-06-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31323,E000727,2022-07-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31324,E000727,2022-08-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31325,E000727,2022-09-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31326,E000727,2022-10-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31327,E000727,2022-11-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31328,E000727,2022-12-01,01CN000041,Band 5,32443418,VND,34240000,-0.0525,0.9475,False,0
31329,E000727,2023-01-01,01CN000041,Band 5,32443418,VND,36637000,-0.1145,0.8855,False,0
31330,E000727,2023-02-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31331,E000727,2023-03-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31332,E000727,2023-04-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31333,E000727,2023-05-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31334,E000727,2023-06-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31335,E000727,2023-07-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31336,E000727,2023-08-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31337,E000727,2023-09-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31338,E000727,2023-10-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31339,E000727,2023-11-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31340,E000727,2023-12-01,01CN000041,Band 5,35104450,VND,36637000,-0.0418,0.9582,False,0
31341,E000727,2024-01-01,01CN000041,Band 5,35104450,VND,39201000,-0.1045,0.8955,False,0
31342,E000727,2024-02-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31343,E000727,2024-03-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31344,E000727,2024-04-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31345,E000727,2024-05-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31346,E000727,2024-06-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31347,E000727,2024-07-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31348,E000727,2024-08-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31349,E000727,2024-09-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31350,E000727,2024-10-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31351,E000727,2024-11-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31352,E000727,2024-12-01,01CN000041,Band 5,35928459,VND,39201000,-0.0835,0.9165,False,0
31353,E000727,2025-01-01,01CN000041,Band 5,35928459,VND,41945000,-0.1434,0.8566,False,0
31354,E000727,2025-02-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31355,E000727,2025-03-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31356,E000727,2025-04-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31357,E000727,2025-05-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31358,E000727,2025-06-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31359,E000727,2025-07-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31360,E000727,2025-08-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31361,E000727,2025-09-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31362,E000727,2025-10-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31363,E000727,2025-11-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31364,E000727,2025-12-01,01CN000041,Band 5,38044037,VND,41945000,-0.093,0.907,False,0
31365,E000728,2022-02-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31366,E000728,2022-03-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31367,E000728,2022-04-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31368,E000728,2022-05-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31369,E000728,2022-06-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31370,E000728,2022-07-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31371,E000728,2022-08-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31372,E000728,2022-09-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31373,E000728,2022-10-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31374,E000728,2022-11-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31375,E000728,2022-12-01,01CN000059,Band 4,21992336,VND,25680000,-0.1436,0.8564,False,0
31376,E000728,2023-01-01,01CN000059,Band 4,21992336,VND,27478000,-0.1996,0.8004,False,0
31377,E000728,2023-02-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31378,E000728,2023-03-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31379,E000728,2023-04-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31380,E000728,2023-05-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31381,E000728,2023-06-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31382,E000728,2023-07-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31383,E000728,2023-08-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31384,E000728,2023-09-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31385,E000728,2023-10-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31386,E000728,2023-11-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31387,E000728,2023-12-01,01CN000059,Band 4,22753692,VND,27478000,-0.1719,0.8281,False,0
31388,E000728,2024-01-01,01CN000059,Band 4,22753692,VND,29401000,-0.2261,0.7739,False,0
31389,E000728,2024-02-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31390,E000728,2024-03-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31391,E000728,2024-04-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31392,E000728,2024-05-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31393,E000728,2024-06-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31394,E000728,2024-07-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31395,E000728,2024-08-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31396,E000728,2024-09-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31397,E000728,2024-10-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31398,E000728,2024-11-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31399,E000728,2024-12-01,01CN000059,Band 4,23676462,VND,29401000,-0.1947,0.8053,False,0
31400,E000728,2025-01-01,01CN000059,Band 4,23676462,VND,31459000,-0.2474,0.7526,False,0
31401,E000728,2025-02-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31402,E000728,2025-03-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31403,E000728,2025-04-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31404,E000728,2025-05-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31405,E000728,2025-06-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31406,E000728,2025-07-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31407,E000728,2025-08-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31408,E000728,2025-09-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31409,E000728,2025-10-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31410,E000728,2025-11-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31411,E000728,2025-12-01,01CN000059,Band 4,24489815,VND,31459000,-0.2215,0.7785,False,0
31412,E000729,2022-02-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31413,E000729,2022-03-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31414,E000729,2022-04-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31415,E000729,2022-05-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31416,E000729,2022-06-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31417,E000729,2022-07-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31418,E000729,2022-08-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31419,E000729,2022-09-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31420,E000729,2022-10-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31421,E000729,2022-11-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31422,E000729,2022-12-01,01CN000068,Band 2,17310546,VND,16050000,0.0785,1.0785,False,0
31423,E000729,2023-01-01,01CN000068,Band 2,17310546,VND,17174000,0.008,1.008,False,0
31424,E000729,2023-02-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31425,E000729,2023-03-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31426,E000729,2023-04-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31427,E000729,2023-05-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31428,E000729,2023-06-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31429,E000729,2023-07-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31430,E000729,2023-08-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31431,E000729,2023-09-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31432,E000729,2023-10-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31433,E000729,2023-11-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31434,E000729,2023-12-01,01CN000068,Band 2,17709506,VND,17174000,0.0312,1.0312,False,0
31435,E000729,2024-01-01,01CN000068,Band 2,17709506,VND,18376000,-0.0363,0.9637,False,0
31436,E000729,2024-02-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31437,E000729,2024-03-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31438,E000729,2024-04-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31439,E000729,2024-05-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31440,E000729,2024-06-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31441,E000729,2024-07-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31442,E000729,2024-08-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31443,E000729,2024-09-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31444,E000729,2024-10-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31445,E000729,2024-11-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31446,E000729,2024-12-01,01CN000068,Band 2,18998853,VND,18376000,0.0339,1.0339,False,0
31447,E000729,2025-01-01,01CN000068,Band 2,18998853,VND,19662000,-0.0337,0.9663,False,0
31448,E000729,2025-02-01,01CN000068,Band 2,20104499,VND,19662000,0.0225,1.0225,False,0
31449,E000729,2025-03-01,01CN000068,Band 2,20104499,VND,19662000,0.0225,1.0225,False,0
