position_code,position_name,job_code,dept_code,reports_to_position_code,band,role_type,location_code,is_manager,status,job_group_code
1CN00847,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Bắc Ninh,M00108,01CN000070,1CN00060,Band 4,,BNI01,0,I,RM
1CN00341,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bắc Ninh,M00109,01CN000070,1CN00060,Band 3,,BNI01,0,I,RM
1CN00717,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bắc Ninh,M00110,01CN000070,1CN00060,Band 2,,BNI01,0,I,RM
1CN00011,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Cầu Giấy,M00107,01CN000006,1CN00405,Band 4,,HNO52,0,I,RM
1CN00355,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Cầu Giấy,M00108,01CN000006,1CN00405,Band 4,,HNO52,0,I,RM
1CN01203,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cầu Giấy,M00109,01CN000006,1CN00405,Band 3,,HNO52,0,I,RM
1CN00677,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cầu Giấy,M00110,01CN000006,1CN00405,Band 2,,HNO52,0,I,RM
1CN00710,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Đống Đa,M00107,01CN000073,1CN01241,Band 4,,HNO34,0,I,RM
1CN00241,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Đống Đa,M00108,01CN000073,1CN01241,Band 4,,HNO34,0,I,RM
1CN00794,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đống Đa,M00109,01CN000073,1CN01241,Band 3,,HNO34,0,I,RM
1CN00343,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đống Đa,M00110,01CN000073,1CN01241,Band 2,,HNO34,0,I,RM
1CN00946,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Hà Nội,M00107,01CN000041,1CN00209,Band 4,,HNO17,0,I,RM
1CN01152,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Hà Nội,M00108,01CN000041,1CN00209,Band 4,,HNO17,0,I,RM
1CN01234,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hà Nội,M00109,01CN000041,1CN00209,Band 3,,HNO17,0,I,RM
1CN00958,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hà Nội,M00110,01CN000041,1CN00209,Band 2,,HNO17,0,I,RM
1CN00882,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Hải Phòng,M00107,01CN000020,1CN00199,Band 4,,HPH01,0,I,RM
1CN00960,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Hải Phòng,M00108,01CN000020,1CN00199,Band 4,,HPH01,0,I,RM
1CN00091,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hải Phòng,M00109,01CN000020,1CN00199,Band 3,,HPH01,0,I,RM
1CN00990,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hải Phòng,M00110,01CN000020,1CN00199,Band 2,,HPH01,0,I,RM
1CN00782,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Long Biên,M00107,01CN000001,1CN00764,Band 4,,HNO63,0,I,RM
1CN00336,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Long Biên,M00108,01CN000001,1CN00764,Band 4,,HNO63,0,I,RM
1CN00611,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Long Biên,M00109,01CN000001,1CN00764,Band 3,,HNO63,0,I,RM
1CN01064,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Long Biên,M00110,01CN000001,1CN00764,Band 2,,HNO63,0,I,RM
1CN00529,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Quảng Ninh,M00107,01CN000044,1CN01243,Band 4,,QNI01,0,I,RM
1CN00141,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Quảng Ninh,M00108,01CN000044,1CN01243,Band 4,,QNI01,0,I,RM
1CN00997,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Quảng Ninh,M00109,01CN000044,1CN01243,Band 3,,QNI01,0,I,RM
1CN00219,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Quảng Ninh,M00110,01CN000044,1CN01243,Band 2,,QNI01,0,I,RM
1CN00285,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Thanh Xuân,M00107,01CN000085,1CN00486,Band 4,,HNO44,0,I,RM
1CN00923,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Thanh Xuân,M00108,01CN000085,1CN00486,Band 4,,HNO44,0,I,RM
1CN00837,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Thanh Xuân,M00109,01CN000085,1CN00486,Band 3,,HNO44,0,I,RM
1CN00078,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Thanh Xuân,M00110,01CN000085,1CN00486,Band 2,,HNO44,0,I,RM
1CN01258,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Bến Thành,M00107,01CN000076,1CN00767,Band 4,,HCM04,0,I,RM
1CN00081,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Bến Thành,M00108,01CN000076,1CN00767,Band 4,,HCM04,0,I,RM
1CN00859,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bến Thành,M00109,01CN000076,1CN00767,Band 3,,HCM04,0,I,RM
1CN00757,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bến Thành,M00110,01CN000076,1CN00767,Band 2,,HCM04,0,I,RM
1CN01016,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Gò Vấp (Nguyễn Oanh),M00107,01CN000060,1CN01255,Band 4,,HCM32,0,I,RM
1CN00752,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Gò Vấp (Nguyễn Oanh),M00108,01CN000060,1CN01255,Band 4,,HCM32,0,I,RM
1CN01208,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Gò Vấp (Nguyễn Oanh),M00109,01CN000060,1CN01255,Band 3,,HCM32,0,I,RM
1CN00126,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Gò Vấp (Nguyễn Oanh),M00110,01CN000060,1CN01255,Band 2,,HCM32,0,I,RM
1CN01021,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Bình Dương,M00107,01CN000079,1CN00295,Band 4,,BDU01,0,I,RM
1CN00383,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Bình Dương,M00108,01CN000079,1CN00295,Band 4,,BDU01,0,I,RM
1CN01145,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bình Dương,M00109,01CN000079,1CN00295,Band 3,,BDU01,0,I,RM
1CN00693,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Bình Dương,M00110,01CN000079,1CN00295,Band 2,,BDU01,0,I,RM
1CN00623,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Cần Thơ,M00107,01CN000022,1CN00645,Band 4,,CTH01,0,I,RM
1CN00088,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Cần Thơ,M00108,01CN000022,1CN00645,Band 4,,CTH01,0,I,RM
1CN01101,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cần Thơ,M00109,01CN000022,1CN00645,Band 3,,CTH01,0,I,RM
1CN01313,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cần Thơ,M00110,01CN000022,1CN00645,Band 2,,CTH01,0,I,RM
1CN00324,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Cộng Hòa,M00107,01CN000083,1CN00735,Band 4,,HCM12,0,I,RM
1CN00310,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Cộng Hòa,M00108,01CN000083,1CN00735,Band 4,,HCM12,0,I,RM
1CN01370,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cộng Hòa,M00109,01CN000083,1CN00735,Band 3,,HCM12,0,I,RM
1CN00361,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cộng Hòa,M00110,01CN000083,1CN00735,Band 2,,HCM12,0,I,RM
1CN00242,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Đô Thành,M00107,01CN000061,1CN00277,Band 4,,HCM29,0,I,RM
1CN00920,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Đô Thành,M00108,01CN000061,1CN00277,Band 4,,HCM29,0,I,RM
1CN01155,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đô Thành,M00109,01CN000061,1CN00277,Band 3,,HCM29,0,I,RM
1CN00803,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đô Thành,M00110,01CN000061,1CN00277,Band 2,,HCM29,0,I,RM
1CN01264,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Sài Gòn,M00107,01CN000067,1CN01319,Band 4,,HCM19,0,I,RM
1CN00048,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Sài Gòn,M00108,01CN000067,1CN01319,Band 4,,HCM19,0,I,RM
1CN00112,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Sài Gòn,M00109,01CN000067,1CN01319,Band 3,,HCM19,0,I,RM
1CN00197,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Sài Gòn,M00110,01CN000067,1CN01319,Band 2,,HCM19,0,I,RM
1CN00609,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Tân Bình,M00107,01CN000069,1CN01114,Band 4,,HCM41,0,I,RM
1CN01231,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Tân Bình,M00108,01CN000069,1CN01114,Band 4,,HCM41,0,I,RM
1CN00487,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Tân Bình,M00109,01CN000069,1CN01114,Band 3,,HCM41,0,I,RM
1CN00626,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Tân Bình,M00110,01CN000069,1CN01114,Band 2,,HCM41,0,I,RM
1CN01300,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Vũng Tàu,M00107,01CN000059,1CN00027,Band 4,,BRV01,0,I,RM
1CN01023,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Vũng Tàu,M00108,01CN000059,1CN00027,Band 4,,BRV01,0,I,RM
1CN00520,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Vũng Tàu,M00109,01CN000059,1CN00027,Band 3,,BRV01,0,I,RM
1CN00228,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Vũng Tàu,M00110,01CN000059,1CN00027,Band 2,,BRV01,0,I,RM
1CN01001,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Hải Châu,M00107,01CN000003,1CN00017,Band 4,,DAN03,0,I,RM
1CN00708,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Hải Châu,M00108,01CN000003,1CN00017,Band 4,,DAN03,0,I,RM
1CN01055,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hải Châu,M00109,01CN000003,1CN00017,Band 3,,DAN03,0,I,RM
1CN01333,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hải Châu,M00110,01CN000003,1CN00017,Band 2,,DAN03,0,I,RM
1CN01014,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Đà Nẵng,M00107,01CN000023,1CN00959,Band 4,,DAN01,0,I,RM
1CN00397,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Đà Nẵng,M00108,01CN000023,1CN00959,Band 4,,DAN01,0,I,RM
1CN01268,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đà Nẵng,M00109,01CN000023,1CN00959,Band 3,,DAN01,0,I,RM
1CN00127,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Đà Nẵng,M00110,01CN000023,1CN00959,Band 2,,DAN01,0,I,RM
1CN00158,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Khánh Hòa,M00107,01CN000038,1CN00244,Band 4,,KHO01,0,I,RM
1CN00689,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Khánh Hòa,M00108,01CN000038,1CN00244,Band 4,,KHO01,0,I,RM
1CN00265,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Khánh Hòa,M00109,01CN000038,1CN00244,Band 3,,KHO01,0,I,RM
1CN00042,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Khánh Hòa,M00110,01CN000038,1CN00244,Band 2,,KHO01,0,I,RM
1CN01315,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Nam Thăng Long (Times City),M00107,01CN000080,1CN01378,Band 4,,HNO02,0,I,RM
1CN00282,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Nam Thăng Long (Times City),M00108,01CN000080,1CN01378,Band 4,,HNO02,0,I,RM
1CN01267,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Nam Thăng Long (Times City),M00109,01CN000080,1CN01378,Band 3,,HNO02,0,I,RM
1CN00992,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Nam Thăng Long (Times City),M00110,01CN000080,1CN01378,Band 2,,HNO02,0,I,RM
1CN00924,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Trần Hưng Đạo,M00108,01CN000074,1CN01251,Band 4,,HCM40,0,I,RM
1CN00522,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Trần Hưng Đạo,M00109,01CN000074,1CN01251,Band 3,,HCM40,0,I,RM
1CN01357,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Trần Hưng Đạo,M00110,01CN000074,1CN01251,Band 2,,HCM40,0,I,RM
1CN01336,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Tân Thuận,M00107,01CN000040,1CN00769,Band 4,,HCM34,1,I,RM
1CN01035,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Tân Thuận,M00108,01CN000040,1CN00769,Band 4,,HCM34,0,I,RM
1CN00714,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Tân Thuận,M00109,01CN000040,1CN00769,Band 3,,HCM34,0,I,RM
1CN00968,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Tân Thuận,M00110,01CN000040,1CN00769,Band 2,,HCM34,0,I,RM
1CN00679,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Sở Giao dịch,M00107,01CN000033,1CN01062,Band 4,,HNO01,0,I,RM
1CN01039,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Sở Giao dịch,M00108,01CN000033,1CN01062,Band 4,,HNO01,0,I,RM
1CN01150,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Sở Giao dịch,M00109,01CN000033,1CN01062,Band 3,,HNO01,0,I,RM
1CN00034,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Sở Giao dịch,M00110,01CN000033,1CN01062,Band 2,,HNO01,0,I,RM
1CN00436,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Hồ Chí Minh,M00107,01CN000037,1CN00528,Band 4,,HCM01,0,I,RM
1CN01060,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Hồ Chí Minh,M00108,01CN000037,1CN00528,Band 4,,HCM01,0,I,RM
1CN00697,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hồ Chí Minh,M00109,01CN000037,1CN00528,Band 3,,HCM01,0,I,RM
1CN00802,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hồ Chí Minh,M00110,01CN000037,1CN00528,Band 2,,HCM01,0,I,RM
1CN00095,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 2 Hồng Bàng,M00107,01CN000027,1CN01224,Band 4,,HPH07,0,I,RM
1CN00796,Giám đốc Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Cấp 1 Hồng Bàng,M00108,01CN000027,1CN01224,Band 4,,HPH07,0,I,RM
1CN00409,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hồng Bàng,M00109,01CN000027,1CN01224,Band 3,,HPH07,0,I,RM
1CN00898,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Phi tín dụng Hồng Bàng,M00110,01CN000027,1CN01224,Band 2,,HPH07,0,I,RM
1CN01202,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Hà Đông (Văn Quán),M00107,01CN000024,1CN00800,Band 4,,HNO49,0,I,RM
1CN00194,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Hà Đông (Văn Quán),M00108,01CN000024,1CN00800,Band 4,,HNO49,0,I,RM
1CN00970,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hà Đông (Văn Quán),M00109,01CN000024,1CN00800,Band 3,,HNO49,0,I,RM
1CN00064,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hà Đông (Văn Quán),M00110,01CN000024,1CN00800,Band 2,,HNO49,0,I,RM
1CN00617,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Hoàng Mai (Hoàng Văn Thái),M00107,01CN000072,1CN00830,Band 4,,HNO65,1,I,RM
1CN00725,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Hoàng Mai (Hoàng Văn Thái),M00108,01CN000072,1CN00830,Band 4,,HNO65,0,I,RM
1CN00521,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hoàng Mai (Hoàng Văn Thái),M00109,01CN000072,1CN00830,Band 3,,HNO65,0,I,RM
1CN00742,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hoàng Mai (Hoàng Văn Thái),M00110,01CN000072,1CN00830,Band 2,,HNO65,0,I,RM
1CN00624,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Tây Hồ (Thụy Khuê),M00107,01CN000034,1CN00454,Band 4,,HNO20,0,I,RM
1CN00183,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Tây Hồ (Thụy Khuê),M00108,01CN000034,1CN00454,Band 4,,HNO20,0,I,RM
1CN00022,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Tây Hồ (Thụy Khuê),M00109,01CN000034,1CN00454,Band 3,,HNO20,0,I,RM
1CN00793,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Tây Hồ (Thụy Khuê),M00110,01CN000034,1CN00454,Band 2,,HNO20,0,I,RM
1CN00904,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Bắc Ninh,M00107,01CN000070,1CN00060,Band 4,,BNI01,1,I,RM
1CN00928,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Bắc Ninh,M00108,01CN000070,1CN00060,Band 4,,BNI01,0,I,RM
1CN00647,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Bắc Ninh,M00109,01CN000070,1CN00060,Band 3,,BNI01,0,I,RM
1CN01348,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Bắc Ninh,M00110,01CN000070,1CN00060,Band 2,,BNI01,0,I,RM
1CN00105,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Cầu Giấy,M00107,01CN000006,1CN00405,Band 4,,HNO52,0,I,RM
1CN01320,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Cầu Giấy,M00108,01CN000006,1CN00405,Band 4,,HNO52,0,I,RM
1CN00494,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cầu Giấy,M00109,01CN000006,1CN00405,Band 3,,HNO52,0,I,RM
1CN00843,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cầu Giấy,M00110,01CN000006,1CN00405,Band 2,,HNO52,0,I,RM
1CN00417,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Đống Đa,M00107,01CN000073,1CN01241,Band 4,,HNO34,0,I,RM
1CN00092,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Đống Đa,M00108,01CN000073,1CN01241,Band 4,,HNO34,0,I,RM
1CN00580,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Đống Đa,M00109,01CN000073,1CN01241,Band 3,,HNO34,0,A,RM
1CN00554,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Đống Đa,M00110,01CN000073,1CN01241,Band 2,,HNO34,0,I,RM
1CN00047,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Hà Nội,M00107,01CN000041,1CN00209,Band 4,,HNO17,0,I,RM
1CN01090,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Hà Nội,M00108,01CN000041,1CN00209,Band 4,,HNO17,0,I,RM
1CN00490,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hà Nội,M00109,01CN000041,1CN00209,Band 3,,HNO17,0,I,RM
1CN00989,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hà Nội,M00110,01CN000041,1CN00209,Band 2,,HNO17,0,I,RM
1CN00523,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Hải Phòng,M00107,01CN000020,1CN00199,Band 4,,HPH01,0,I,RM
1CN01285,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Hải Phòng,M00108,01CN000020,1CN00199,Band 4,,HPH01,0,I,RM
1CN00008,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hải Phòng,M00109,01CN000020,1CN00199,Band 3,,HPH01,0,I,RM
1CN00396,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Hải Phòng,M00110,01CN000020,1CN00199,Band 2,,HPH01,0,I,RM
1CN00622,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Long Biên,M00107,01CN000001,1CN00764,Band 4,,HNO63,0,I,RM
1CN01367,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Long Biên,M00108,01CN000001,1CN00764,Band 4,,HNO63,0,I,RM
1CN01125,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Long Biên,M00109,01CN000001,1CN00764,Band 3,,HNO63,0,I,RM
1CN00934,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Long Biên,M00110,01CN000001,1CN00764,Band 2,,HNO63,0,I,RM
1CN00519,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Quảng Ninh,M00107,01CN000044,1CN01243,Band 4,,QNI01,0,I,RM
1CN00810,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Quảng Ninh,M00108,01CN000044,1CN01243,Band 4,,QNI01,0,I,RM
1CN01139,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Quảng Ninh,M00109,01CN000044,1CN01243,Band 3,,QNI01,0,I,RM
1CN00873,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Quảng Ninh,M00110,01CN000044,1CN01243,Band 2,,QNI01,0,I,RM
1CN01132,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Thanh Xuân,M00107,01CN000085,1CN00486,Band 4,,HNO44,0,I,RM
1CN00394,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Thanh Xuân,M00108,01CN000085,1CN00486,Band 4,,HNO44,0,I,RM
1CN00278,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Thanh Xuân,M00109,01CN000085,1CN00486,Band 3,,HNO44,0,I,RM
1CN00846,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Thanh Xuân,M00110,01CN000085,1CN00486,Band 2,,HNO44,0,I,RM
1CN00439,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Bến Thành,M00107,01CN000076,1CN00767,Band 4,,HCM04,0,I,RM
1CN00577,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Bến Thành,M00108,01CN000076,1CN00767,Band 4,,HCM04,0,I,RM
1CN01325,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Bến Thành,M00109,01CN000076,1CN00767,Band 3,,HCM04,0,I,RM
1CN00761,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Bến Thành,M00110,01CN000076,1CN00767,Band 2,,HCM04,0,I,RM
1CN00147,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 2 Gò Vấp (Nguyễn Oanh),M00107,01CN000060,1CN01255,Band 4,,HCM32,0,I,RM
1CN01344,Giám đốc Quan hệ Khách hàng Doanh nghiệp Thiên hướng Phi tín dụng Cấp 1 Gò Vấp (Nguyễn Oanh),M00108,01CN000060,1CN01255,Band 4,,HCM32,0,I,RM
